user_query,command,description
Please put the first job in the front,fg %1,Brings job 1 to the foreground.
How do I run `vmstat -d`?,vmstat -d,Reports disk I/O statistics.
Please execute `vmstat -d`,vmstat -d,Reports disk I/O statistics.
Show me the disk I/O statistics using `vmstat`,vmstat -d,Reports disk I/O statistics.
What's the command to display disk activity with `vmstat -d`?,vmstat -d,Reports disk I/O statistics.
Can you run `vmstat -d` for me?,vmstat -d,Reports disk I/O statistics.
"I need to check disk I/O, what's the `vmstat -d` command?",vmstat -d,Reports disk I/O statistics.
Display the disk statistics report using `vmstat -d`,vmstat -d,Reports disk I/O statistics.
Tell me how to use `vmstat -d`,vmstat -d,Reports disk I/O statistics.
Could you please run `vmstat -d` to check disk performance?,vmstat -d,Reports disk I/O statistics.
How can I view the disk I/O stats via `vmstat -d`?,vmstat -d,Reports disk I/O statistics.
I'd like to get the `vmstat -d` output,vmstat -d,Reports disk I/O statistics.
Execute `vmstat -d` to see disk performance data,vmstat -d,Reports disk I/O statistics.
How can I display my BIOS information?,dmidecode -t bios,Displays BIOS information.
Show me the details about my system's BIOS,dmidecode -t bios,Displays BIOS information.
What's my current BIOS version?,dmidecode -t bios,Displays BIOS information.
Could you please show me my BIOS information?,dmidecode -t bios,Displays BIOS information.
What command do I use to check my BIOS?,dmidecode -t bios,Displays BIOS information.
I need to view my machine's BIOS data,dmidecode -t bios,Displays BIOS information.
Can you display my firmware information?,dmidecode -t bios,Displays BIOS information.
Get me the BIOS manufacturer and its release date,dmidecode -t bios,Displays BIOS information.
Is there a way to get my system's BIOS details?,dmidecode -t bios,Displays BIOS information.
Tell me about the BIOS installed on this computer,dmidecode -t bios,Displays BIOS information.
I require the specifications of the installed BIOS,dmidecode -t bios,Displays BIOS information.
I'd like to see the detailed information about the BIOS,dmidecode -t bios,Displays BIOS information.
How do I remove columns 1 through 5 from `file.txt`?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
What's the command to strip the first five columns from `file.txt`?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
I need to delete columns 1 to 5 from `file.txt`. How can I do that on the command line?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
Provide the `colrm` command to take out columns 1 through 5 from `file.txt`,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
How can I process `file.txt` to eliminate its columns from 1 to 5?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
"What Linux utility can remove columns 1, 2, 3, 4, and 5 from `file.txt`?",colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
I'm looking for a way to get rid of the first five columns in `file.txt`,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
Can you show me the command to cut columns 1-5 from `file.txt`?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
How do I use `colrm` to discard the range of columns from 1 to 5 in `file.txt`?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
I want to modify `file.txt` by removing the initial five columns. What's the command?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
What's the syntax for removing columns from position 1 up to position 5 in `file.txt`?,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
Give me the shell command to remove columns 1 through 5 from `file.txt`,colrm 1 5 < file.txt,Removes columns 1 through 5 from file.txt.
How do I convert tabs to spaces in `file.txt`?,expand file.txt,Converts tabs to spaces in file.txt.
I need to replace all tabs with spaces in `file.txt`. What's the command?,expand file.txt,Converts tabs to spaces in file.txt.
Can you run `expand file.txt` for me?,expand file.txt,Converts tabs to spaces in file.txt.
What's the Linux command to expand tabs in `file.txt`?,expand file.txt,Converts tabs to spaces in file.txt.
How do I make `file.txt` use spaces instead of tabs?,expand file.txt,Converts tabs to spaces in file.txt.
Please convert `file.txt` from tabs to spaces,expand file.txt,Converts tabs to spaces in file.txt.
"I want to process `file.txt` to ensure it only has spaces, not tabs. How?",expand file.txt,Converts tabs to spaces in file.txt.
Show me how to apply the `expand` command to `file.txt`,expand file.txt,Converts tabs to spaces in file.txt.
Could you help me expand `file.txt`?,expand file.txt,Converts tabs to spaces in file.txt.
Which utility do I use to change tabs to spaces within `file.txt`?,expand file.txt,Converts tabs to spaces in file.txt.
"I have `file.txt` with tabs, and I need to replace them with spaces in the terminal",expand file.txt,Converts tabs to spaces in file.txt.
How do I get `file.txt` formatted so tabs are replaced by an equivalent number of spaces?,expand file.txt,Converts tabs to spaces in file.txt.
How do I convert spaces to tabs in `file.txt` using the `unexpand` command?,unexpand file.txt,Converts spaces to tabs in file.txt.
Can you please run `unexpand file.txt` for me?,unexpand file.txt,Converts spaces to tabs in file.txt.
I need to replace spaces with tabs in `file.txt`. What's the command?,unexpand file.txt,Converts spaces to tabs in file.txt.
Execute `unexpand file.txt`,unexpand file.txt,Converts spaces to tabs in file.txt.
What's the command to turn spaces into tabs in `file.txt`?,unexpand file.txt,Converts spaces to tabs in file.txt.
Could you apply `unexpand` to `file.txt`?,unexpand file.txt,Converts spaces to tabs in file.txt.
I want to process `file.txt` with `unexpand`. How do I do it?,unexpand file.txt,Converts spaces to tabs in file.txt.
Run the `unexpand` command on `file.txt`,unexpand file.txt,Converts spaces to tabs in file.txt.
How can I use `unexpand` to fix the spacing in `file.txt`?,unexpand file.txt,Converts spaces to tabs in file.txt.
Convert `file.txt` from spaces to tabs,unexpand file.txt,Converts spaces to tabs in file.txt.
Show me the command to use `unexpand` on `file.txt`,unexpand file.txt,Converts spaces to tabs in file.txt.
"For `file.txt`, I need to convert spaces to tabs. What's the Linux way?",unexpand file.txt,Converts spaces to tabs in file.txt.
How do I cut the first field from `file.csv` using a comma delimiter?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
I need to extract the first comma-separated column from `file.csv`. What's the command?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
What's the command to get just the first item of each comma-separated line in `file.csv`?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
Can you show me how to display only the first piece of data from `file.csv` when it's comma-delimited?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
How do I use `cut` to grab the first comma-separated field from `file.csv`?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
"Extract the first field from `file.csv`, using a comma as the separator","cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
"For a CSV file named `file.csv`, how do I output only the first column's content?","cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
What's the `cut` command for getting the first value before the comma in `file.csv`?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
"I have `file.csv` and want to show only the very first part of each line, separated by commas","cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
How do I get the initial element from each comma-separated entry in `file.csv`?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
Give me the Linux command to pull out the first data point from `file.csv` where fields are delimited by commas,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
First comma-separated field of `file.csv` command?,"cut -d ',' -f 1 file.csv",Extracts the first field from comma-separated file.csv.
How do I use `tee` to write data to `file.txt` and display it on the terminal?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
I need to save piped input to `file.txt` but also see it scroll by on my screen. Which command does that?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
"What's the command to duplicate standard input, sending one copy to `file.txt` and another to standard output?",tee file.txt,Reads from stdin and writes to file.txt and stdout.
Tell me how to use `tee` to simultaneously write to `file.txt` and the console,tee file.txt,Reads from stdin and writes to file.txt and stdout.
I want to capture all stdin into `file.txt` and show it on screen. What's the command?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
How can I use `tee` to record data to `file.txt` and print it to my terminal?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
"Could you show me the command to take input, save it to `file.txt`, and also output it to stdout?",tee file.txt,Reads from stdin and writes to file.txt and stdout.
"I'm looking for a way to process stdin, writing it to `file.txt` and having it displayed on the screen",tee file.txt,Reads from stdin and writes to file.txt and stdout.
What's the syntax for `tee` when I want to save standard input to `file.txt` and see it on my screen?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
Give me the `tee` command that writes to `file.txt` and also prints to the terminal from stdin,tee file.txt,Reads from stdin and writes to file.txt and stdout.
How do I get `tee` to both store data in `file.txt` and echo it to standard output?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
I need to make `tee` output to `file.txt` and also my display. What's the command?,tee file.txt,Reads from stdin and writes to file.txt and stdout.
Please securely delete `file.txt`,shred -u file.txt,Overwrites and deletes file.txt securely.
I need to make `file.txt` unrecoverable,shred -u file.txt,Overwrites and deletes file.txt securely.
Can you shred `file.txt` and then remove it?,shred -u file.txt,Overwrites and deletes file.txt securely.
Wipe `file.txt` from existence so no one can ever get it back,shred -u file.txt,Overwrites and deletes file.txt securely.
I want to overwrite `file.txt` multiple times and then delete it,shred -u file.txt,Overwrites and deletes file.txt securely.
How do I permanently erase `file.txt` to prevent any data recovery?,shred -u file.txt,Overwrites and deletes file.txt securely.
Could you help me sanitize `file.txt` and ensure its final deletion?,shred -u file.txt,Overwrites and deletes file.txt securely.
"Perform a secure removal of `file.txt`, please",shred -u file.txt,Overwrites and deletes file.txt securely.
Delete `file.txt` in a way that prevents forensic recovery,shred -u file.txt,Overwrites and deletes file.txt securely.
I need to use `shred` on `file.txt` to completely destroy its contents and remove the file,shred -u file.txt,Overwrites and deletes file.txt securely.
"Expunge `file.txt` from the system, making it impossible to retrieve",shred -u file.txt,Overwrites and deletes file.txt securely.
Ensure `file.txt` is thoroughly overwritten and then deleted,shred -u file.txt,Overwrites and deletes file.txt securely.
How do I create a character device node named `/dev/mynode` with major number 1 and minor number 3?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
What's the command to make a character device file at `/dev/mynode` using major 1 and minor 3?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
I need to set up a character device node with major 1 and minor 3 at `/dev/mynode`. How can I do that?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
Could you tell me how to use `mknod` to create a character device `/dev/mynode` with major 1 and minor 3?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
How do I assign major number 1 and minor number 3 to a new character device node `/dev/mynode`?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
Generate the command to create a character type device file `/dev/mynode` with kernel IDs 1 and,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
"I want to create a special file `/dev/mynode` that's a character device with major 1, minor 3. What command should I use?",mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
"What's the syntax for `mknod` to create `/dev/mynode` as a character device, major 1, minor 3?",mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
Help me create a character device node `/dev/mynode` using major number 1 and minor number,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
Provide the command to establish a character device `/dev/mynode` with major number one and minor number three,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
I need to register a character device at `/dev/mynode` with major 1 and minor 3. What command handles this?,mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
"On Linux, what's the command to instantiate a character device file named `/dev/mynode` with major number 1 and minor number 3?",mknod /dev/mynode c 1 3,"Creates a character device node /dev/mynode with major 1, minor 3."
Which processes are currently accessing /var/log/syslog?,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
List all processes that have /var/log/syslog open,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Show me what's using /var/log/syslog right now,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Can you identify the processes with open file handles on /var/log/syslog?,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
I need to find out which applications are interacting with /var/log/syslog,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Determine which processes are locking or accessing /var/log/syslog,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
How do I check which processes are reading from or writing to /var/log/syslog?,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Who is currently holding /var/log/syslog open?,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Display the processes that have /var/log/syslog in use,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Please list the PIDs accessing /var/log/syslog,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Which running processes have a connection to /var/log/syslog?,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
Find any active processes associated with /var/log/syslog,fuser -v /var/log/syslog,Lists processes accessing /var/log/syslog.
How do I run `ltrace` on process 1234?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
What's the command to trace library calls for PID 1234?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
Execute `ltrace` for the process with ID,ltrace -p 1234,Traces library calls made by the process with PID 1234.
I need to monitor library calls of process 1234. How do I use `ltrace`?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
Could you show me how to `ltrace` process 1234?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
Please provide the `ltrace` command for PID,ltrace -p 1234,Traces library calls made by the process with PID 1234.
How can I observe the library calls made by process 1234 using `ltrace`?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
Run `ltrace -p 1234`,ltrace -p 1234,Traces library calls made by the process with PID 1234.
I want to trace library activity for process,ltrace -p 1234,Traces library calls made by the process with PID 1234.
What's the syntax for `ltrace` to attach to PID 1234?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
Trace library usage for process,ltrace -p 1234,Traces library calls made by the process with PID 1234.
How do I get `ltrace` to target process 1234?,ltrace -p 1234,Traces library calls made by the process with PID 1234.
What's the command to `strace` process 1234?,strace -p 1234,Traces system calls made by the process with PID 1234.
How do I trace the system calls of PID 1234?,strace -p 1234,Traces system calls made by the process with PID 1234.
Please run `strace -p 1234`,strace -p 1234,Traces system calls made by the process with PID 1234.
I need to see the system calls made by process ID 1234. How can I do that?,strace -p 1234,Traces system calls made by the process with PID 1234.
Can you give me the command to attach `strace` to a running process with PID 1234?,strace -p 1234,Traces system calls made by the process with PID 1234.
Execute `strace` for process,strace -p 1234,Traces system calls made by the process with PID 1234.
What's the proper way to monitor system calls for process 1234 using `strace`?,strace -p 1234,Traces system calls made by the process with PID 1234.
"Show me how to trace a process by its PID, specifically",strace -p 1234,Traces system calls made by the process with PID 1234.
I want to debug process 1234 by observing its system calls. What command should I use?,strace -p 1234,Traces system calls made by the process with PID 1234.
Could you provide the command to start tracing the system calls of process 1234?,strace -p 1234,Traces system calls made by the process with PID 1234.
How do I initiate `strace` on process 1234?,strace -p 1234,Traces system calls made by the process with PID 1234.
Give me the `strace` command for PID,strace -p 1234,Traces system calls made by the process with PID 1234.
Run mtr google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Please run mtr google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Could you run mtr google.com for me?,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
I need to run mtr google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Execute mtr google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Perform an mtr to google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Start mtr targeting google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Check google.com's network path with mtr,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Show me the mtr output for google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Get mtr running on google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Run the mtr command on google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
I want to mtr google.com,mtr google.com,Combines ping and traceroute to monitor network performance to google.com.
Run nmap localhost,nmap localhost,Scans open ports on localhost.
Please run nmap localhost,nmap localhost,Scans open ports on localhost.
Execute nmap localhost,nmap localhost,Scans open ports on localhost.
Perform an nmap scan on localhost,nmap localhost,Scans open ports on localhost.
Could you run nmap localhost?,nmap localhost,Scans open ports on localhost.
I need to run nmap localhost,nmap localhost,Scans open ports on localhost.
Scan localhost using nmap,nmap localhost,Scans open ports on localhost.
Initiate nmap localhost,nmap localhost,Scans open ports on localhost.
Launch nmap localhost,nmap localhost,Scans open ports on localhost.
Run the command: nmap localhost,nmap localhost,Scans open ports on localhost.
Perform nmap localhost,nmap localhost,Scans open ports on localhost.
Go ahead and run nmap localhost,nmap localhost,Scans open ports on localhost.
Please run `host google.com`,host google.com,Performs a DNS lookup for google.com.
What's the IP address for google.com?,host google.com,Performs a DNS lookup for google.com.
Could you perform a DNS lookup for google.com?,host google.com,Performs a DNS lookup for google.com.
Can you resolve google.com for me?,host google.com,Performs a DNS lookup for google.com.
I need to check the DNS records of google.com,host google.com,Performs a DNS lookup for google.com.
Find the DNS information associated with google.com,host google.com,Performs a DNS lookup for google.com.
Query DNS for google.com,host google.com,Performs a DNS lookup for google.com.
Show me the `host` command's output for google.com,host google.com,Performs a DNS lookup for google.com.
What are the public DNS details for google.com?,host google.com,Performs a DNS lookup for google.com.
Could you look up google.com in DNS?,host google.com,Performs a DNS lookup for google.com.
Execute the `host` tool on google.com,host google.com,Performs a DNS lookup for google.com.
Get me the DNS resolution for google.com,host google.com,Performs a DNS lookup for google.com.
How do I set my default shell to Zsh?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
What's the command to change a user's login shell to `/bin/zsh`?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
Could you show me how to make Zsh my primary shell?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
I need to switch the default shell for `user` to Zsh. How do I do that?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
What's the proper way to configure Zsh as the default shell on login?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
How can I change the shell for `user` to `/bin/zsh` using the `chsh` command?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
Tell me the command to set `/bin/zsh` as the login shell for a specific user,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
I want to start using Zsh as my interactive shell. What's the command to change it?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
Can you provide the syntax for changing the default shell to Zsh for a user?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
How do I make Zsh my permanent shell on this Linux system?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
What command do I run to update the default shell for `user` to `zsh`?,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
Show me how to make Zsh the default login shell for any user account,chsh -s /bin/zsh user,Changes the login shell for user to zsh.
How do I list all the groups a user belongs to?,id -Gn user,Lists all group names for user.
Can you show me the group names for a specific user?,id -Gn user,Lists all group names for user.
What are all the groups a user is a member of?,id -Gn user,Lists all group names for user.
I want to get a list of all group names associated with a user,id -Gn user,Lists all group names for user.
How do I find out which groups a particular user is in?,id -Gn user,Lists all group names for user.
Display the group memberships for a given user,id -Gn user,Lists all group names for user.
Please enumerate all the groups for a user,id -Gn user,Lists all group names for user.
Which groups is 'username' part of?,id -Gn user,Lists all group names for user.
Tell me all the group names assigned to a user,id -Gn user,Lists all group names for user.
I need to see the supplementary groups a user belongs to,id -Gn user,Lists all group names for user.
Could you list just the group names for a user?,id -Gn user,Lists all group names for user.
How can I check a user's group affiliations?,id -Gn user,Lists all group names for user.
Show me the passwd entry for user,getent passwd user,Displays passwd database entry for user.
What's user's passwd information?,getent passwd user,Displays passwd database entry for user.
Get the passwd database entry for user,getent passwd user,Displays passwd database entry for user.
Please display the user record from passwd,getent passwd user,Displays passwd database entry for user.
Look up user in the passwd database,getent passwd user,Displays passwd database entry for user.
Query the passwd file for user's details,getent passwd user,Displays passwd database entry for user.
I need the passwd details for user,getent passwd user,Displays passwd database entry for user.
Retrieve user's passwd entry,getent passwd user,Displays passwd database entry for user.
Can you show me user's passwd data?,getent passwd user,Displays passwd database entry for user.
Find the passwd entry corresponding to user,getent passwd user,Displays passwd database entry for user.
Display the passwd information for user,getent passwd user,Displays passwd database entry for user.
Access the passwd entry for user,getent passwd user,Displays passwd database entry for user.
How do I format `file.txt` for printing without any headers or footers?,pr -t file.txt,Formats file.txt for printing without headers or footers.
"What's the command to prepare `file.txt` for printing, but omit page headers and footers?",pr -t file.txt,Formats file.txt for printing without headers or footers.
"I need to print `file.txt` but I want it raw, no `pr` headers or footers. How?",pr -t file.txt,Formats file.txt for printing without headers or footers.
Can you show me how to paginate `file.txt` without adding the standard header and footer lines?,pr -t file.txt,Formats file.txt for printing without headers or footers.
What's the flag to make `pr` print `file.txt` without its usual header/footer?,pr -t file.txt,Formats file.txt for printing without headers or footers.
How do I get a print-formatted version of `file.txt` that doesn't include page numbers or filenames at the top/bottom?,pr -t file.txt,Formats file.txt for printing without headers or footers.
"I want to send `file.txt` to the printer, but without the default pagination information. Which command should I use?",pr -t file.txt,Formats file.txt for printing without headers or footers.
"Generate a plain, un-paginated print output for `file.txt`",pr -t file.txt,Formats file.txt for printing without headers or footers.
"Tell me how to format `file.txt` for printing, explicitly removing headers and footers",pr -t file.txt,Formats file.txt for printing without headers or footers.
"I'm using `pr`, but how do I stop it from putting a header and footer on `file.txt`?",pr -t file.txt,Formats file.txt for printing without headers or footers.
"How can I get `file.txt` ready for printing, stripped of all pagination details?",pr -t file.txt,Formats file.txt for printing without headers or footers.
Give me the command to print `file.txt` without any of the added page-specific information,pr -t file.txt,Formats file.txt for printing without headers or footers.
How do I wrap `file.txt` to 80 characters per line?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
What's the command to limit lines in `file.txt` to 80 columns?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
I need to reformat `file.txt` so lines are no longer than 80 characters,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
Can you show me how to use `fold` to wrap `file.txt` at 80 characters?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
How can I ensure all lines in `file.txt` are 80 characters wide at most?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
